,Unnamed: 0,datetime,city,state,country,shape,duration (seconds)
394,9286,1965-11-15 21:00:00,new york city (queens),ny,us,oval,1200.0
395,9297,1973-11-16 00:00:00,new york city (manhattan),ny,us,disk,2.0
396,9306,1975-11-15 20:00:00,albany,ny,us,circle,30.0
397,9307,1975-11-15 20:00:00,catskill,ny,us,formation,20.0
398,9316,1977-11-15 01:00:00,newburgh,ny,us,disk,600.0
399,9323,1979-11-15 22:30:00,wassaic (falls village),ny,us,circle,3600.0
400,9341,1988-11-15 05:30:00,dexter,ny,us,disk,300.0
401,9342,1988-11-15 05:30:00,dexter,ny,us,disk,60.0
402,9343,1988-11-15 05:30:00,dexter,ny,us,disk,60.0
403,9346,1989-11-15 05:30:00,dexter,ny,us,disk,300.0
404,9373,1994-11-15 23:25:00,coram,ny,us,other,120.0
405,9389,1997-11-15 04:00:00,lockport,ny,us,sphere,1500.0
406,9394,1997-11-15 21:30:00,varysburg,ny,us,triangle,15.0
407,9429,2000-11-15 19:00:00,greenfield center,ny,us,other,2.0
408,9473,2003-11-15 11:30:00,poughkeepsie,ny,us,light,120.0
409,9476,2003-11-15 16:00:00,new york city (bronx),ny,us,light,30.0
410,9504,2004-11-15 06:50:00,endicott-vestal,ny,,disk,60.0
411,9551,2006-11-15 16:00:00,hyde park,ny,us,chevron,120.0
412,9592,2009-11-15 02:30:00,new york city (queens; elmhurst),ny,us,oval,300.0
413,9593,2009-11-15 02:30:00,new york city (queens),ny,us,oval,300.0
414,9595,2009-11-15 14:05:00,auburn/skaneateles (between),ny,,disk,300.0
415,9635,2011-11-15 21:30:00,watertown,ny,us,triangle,60.0
416,9670,2013-11-15 17:30:00,lisbon,ny,us,light,10.0
417,9683,2013-11-15 22:30:00,syosset,ny,us,unknown,1020.0
418,9693,1996-11-16 23:10:00,odessa,ny,us,,30.0
419,9697,1996-11-16 23:20:00,watkins glen,ny,us,,3.0
420,9720,1999-11-16 16:00:00,albany,ny,us,fireball,240.0
421,9780,1999-11-16 18:55:00,new york/philadelphia (between&#44 on aircraft),ny,,changing,120.0
422,9793,1999-11-16 19:00:00,hilton,ny,us,formation,30.0
423,9813,1999-11-16 19:03:00,new york city/philadelphia (between&#44 on aircraft),ny,,changing,60.0
424,9936,2004-11-16 19:15:00,mohawk,ny,us,light,10.0
425,9981,2009-11-16 00:00:00,brookhaven,ny,us,chevron,10.0
426,9990,2009-11-16 20:00:00,kerhonkson,ny,us,changing,900.0
427,10031,2012-11-16 16:30:00,owego,ny,us,circle,1.0
428,10048,2012-11-16 23:38:00,lancaster,ny,us,fireball,300.0
429,10065,2013-11-16 19:30:00,waterville,ny,us,unknown,600.0
430,10082,1971-11-17 21:00:00,knox,ny,us,disk,60.0
431,10092,1995-11-17 21:00:00,merrick (long island),ny,us,chevron,30.0
432,10093,1995-11-17 22:05:00,moriches (long island),ny,us,other,120.0
433,10096,1995-11-17 22:20:00,sector 18,ny,,,5.0
434,10148,2000-11-17 18:30:00,greenwich,ny,us,light,10800.0
435,10151,2000-11-17 20:45:00,monticello,ny,us,changing,600.0
436,10155,2001-11-17 02:00:00,cross river,ny,us,triangle,1080.0
437,10201,2007-11-17 01:43:00,new york city (staten island),ny,us,fireball,1.0
438,10208,2008-11-17 04:00:00,grahamsville,ny,us,light,600.0
439,10214,2008-11-17 17:30:00,stony brook,ny,us,flash,5400.0
440,10215,2008-11-17 18:00:00,stony brook,ny,us,sphere,120.0
441,10282,2012-11-17 01:00:00,hicksville,ny,us,light,3.0
442,10285,2012-11-17 10:00:00,jamesport,ny,us,disk,15.0
443,10340,1992-11-18 19:00:00,new york city (brooklyn),ny,us,formation,300.0
444,10366,2000-11-18 01:30:00,new york city,ny,us,triangle,180.0
445,10389,2001-11-18 04:15:00,geneva,ny,us,circle,5.0
446,10412,2001-11-18 16:00:00,cross river,ny,us,triangle,60.0
447,10425,2003-11-18 02:30:00,new york city (staten island),ny,us,unknown,1200.0
448,10427,2003-11-18 13:55:00,new york city (queens),ny,us,cigar,10.0
449,10446,2005-11-18 00:00:00,parish,ny,us,light,1200.0
450,10477,2007-11-18 03:30:00,rochester,ny,us,fireball,5400.0
451,10484,2007-11-18 22:00:00,buffalo,ny,us,light,2.0
452,10598,1998-11-19 03:00:00,new york city (bronx),ny,us,circle,120.0
453,10607,1999-11-19 22:00:00,andes,ny,us,cylinder,900.0
454,10608,2000-11-19 03:00:00,massapequa,ny,us,oval,15.0
455,10621,2001-11-19 02:00:00,new york city (staten island),ny,us,chevron,15.0
456,10627,2002-11-19 00:45:00,new york city,ny,us,changing,300.0
457,10653,2002-11-19 23:30:00,hamburg,ny,us,other,1500.0
458,10719,2008-11-19 16:00:00,henrietta,ny,us,light,300.0
459,10724,2008-11-19 18:30:00,bayside,ny,us,rectangle,20.0
460,10764,2012-11-19 00:35:00,new york city (brooklyn),ny,us,triangle,10.0
461,10770,2012-11-19 11:50:00,saugerties/kingston,ny,,disk,7.0
462,10782,2012-11-19 22:31:00,lancaster,ny,us,fireball,120.0
463,10847,1975-01-01 03:00:00,jamestown,ny,us,sphere,120.0
464,10854,1977-01-01 12:00:00,great neck,ny,us,cylinder,1800.0
465,10855,1977-01-01 19:30:00,new york city (manhattan),ny,us,sphere,60.0
466,10896,1995-01-01 23:00:00,southampton,ny,us,light,20.0
467,10920,1998-01-01 20:30:00,coxsacke,ny,,light,120.0
468,10935,2000-01-01 00:01:00,new york city,ny,us,sphere,120.0
469,10970,2001-01-01 22:00:00,croton-on-hudson,ny,us,fireball,2.0
470,10976,2002-01-01 04:45:00,new hyde park,ny,us,oval,300.0
471,11062,2007-01-01 03:00:00,new york city (time square),ny,us,disk,900.0
472,11068,2007-01-01 14:00:00,amityville,ny,us,changing,900.0
473,11257,2012-01-01 00:00:00,farmingdale,ny,us,circle,300.0
474,11288,2012-01-01 00:25:00,new york city (brooklyn),ny,us,fireball,45.0
475,11291,2012-01-01 00:38:00,new york city (brooklyn),ny,us,fireball,120.0
476,11318,2012-01-01 21:00:00,hicksville,ny,us,cylinder,25.0
477,11319,2012-01-01 21:00:00,hicksville,ny,us,light,30.0
478,11431,2014-01-01 00:12:00,baldwin,ny,us,fireball,240.0
479,11492,1975-11-20 17:00:00,hudson,ny,us,unknown,30.0
480,11493,1975-11-20 20:00:00,yonkers,ny,us,light,900.0
481,11528,1997-11-20 18:00:00,rock hill,ny,us,triangle,60.0
482,11606,2005-11-20 20:30:00,new rochelle,ny,us,unknown,14400.0
483,11613,2006-11-20 02:15:00,new york city,ny,us,flash,1.0
484,11663,2010-11-20 17:00:00,averill park,ny,us,disk,10.0
485,11752,2002-11-21 20:00:00,tonawanda,ny,us,chevron,120.0
486,11777,2006-11-21 00:30:00,new york city,ny,us,flash,1.0
487,11787,2006-11-21 20:45:00,waterloo (north of),ny,us,triangle,15.0
488,11790,2007-11-21 00:55:00,huntington station,ny,us,circle,3.0
489,11824,2009-11-21 17:50:00,new rochelle,ny,us,fireball,5.0
490,11863,2013-11-21 06:25:00,lockport,ny,us,fireball,600.0
491,11876,1960-11-02 18:00:00,westbury,ny,us,disk,60.0
492,11887,1985-11-02 01:00:00,patterson,ny,us,cigar,900.0
493,11934,2001-11-02 22:30:00,new york city (brooklyn),ny,us,teardrop,240.0
494,11941,2002-01-12 06:15:00,scotchtown,ny,us,triangle,20.0
495,12038,2007-01-12 17:00:00,millerton,ny,us,other,4.0
496,12072,2008-11-02 17:45:00,glenwood,ny,us,light,5.0
497,12082,2008-11-02 20:00:00,north tonawanda,ny,us,light,2.0
498,12107,2009-11-02 21:30:00,liverpool,ny,us,cross,300.0
499,12235,2014-01-12 00:05:00,northport,ny,us,diamond,30.0
500,12250,2014-01-12 19:30:00,rochester,ny,us,light,120.0
501,12305,2003-11-22 18:25:00,ronkonkoma,ny,us,circle,900.0
502,12310,2003-11-22 20:30:00,albany,ny,us,other,8.0
503,12408,2011-11-22 19:00:00,east durham,ny,us,triangle,300.0
504,12417,2012-11-22 02:00:00,south nayack (tarrytown),ny,,light,2.0
505,12425,2012-11-22 16:45:00,mount kisco,ny,us,light,120.0
506,12437,2012-11-22 19:30:00,holbrook,ny,us,light,180.0
507,12440,2012-11-22 20:00:00,spencer,ny,us,light,240.0
508,12453,2012-11-22 23:30:00,northport,ny,us,light,60.0
509,12480,1977-11-23 16:15:00,saint james,ny,us,sphere,10.0
510,12520,2000-11-23 20:06:00,valley stream,ny,us,triangle,240.0
511,12546,2003-11-23 20:45:00,johnson city,ny,us,circle,420.0
512,12560,2005-11-23 19:00:00,frankin,ny,,unknown,300.0
513,12583,2007-11-23 04:30:00,new york city (queens),ny,us,circle,3600.0
514,12592,2007-11-23 23:00:00,new york city (manhattan),ny,us,light,2.0
515,12617,2010-11-23 16:55:00,albany (3 hrs w of: on interstate-90 near exit 44),ny,us,other,45.0
516,12635,2012-11-23 10:00:00,warwick,ny,us,formation,15.0
517,12732,2004-11-24 21:30:00,new york city (manhattan),ny,us,light,45.0
518,12787,2010-11-24 07:04:00,gloversville,ny,us,formation,900.0
519,12800,2011-11-24 18:30:00,saratoga springs,ny,us,fireball,600.0
520,12802,2011-11-24 19:00:00,slingerlands,ny,us,circle,21600.0
521,12846,2013-11-24 19:00:00,caledonia,ny,us,triangle,900.0
522,12884,1999-11-25 21:00:00,wappingers falls,ny,us,light,300.0
523,12929,2005-11-25 21:45:00,suffern,ny,us,light,5.0
524,13026,1977-11-26 14:00:00,canandaigua,ny,us,triangle,7200.0
525,13105,2007-11-26 17:18:00,islip,ny,us,flash,120.0
526,13130,2009-11-26 18:30:00,bronxville,ny,us,light,120.0
527,13140,2011-11-26 05:15:00,lyndonville,ny,us,circle,240.0
528,13151,2011-11-26 23:15:00,new york city (brooklyn),ny,us,circle,12.0
529,13159,2013-11-26 01:00:00,copake,ny,us,light,3600.0
530,13206,1999-11-27 21:23:00,liberty,ny,us,circle,2.0
531,13207,1999-11-27 21:30:00,purchase,ny,us,circle,10.0
532,13265,2006-11-27 23:00:00,kingston,ny,us,flash,1.0
533,13327,2012-11-27 20:10:00,port jervis,ny,us,triangle,180.0
534,13403,2002-11-28 21:30:00,amsterdam (west of),ny,us,flash,1.0
535,13434,2006-11-28 01:00:00,albany,ny,us,,120.0
536,13491,2008-11-28 18:30:00,huntington,ny,us,light,300.0
537,13543,2012-11-28 21:36:00,haverstraw,ny,us,light,10800.0
538,13571,2013-11-28 18:52:00,gardiner,ny,us,fireball,180.0
539,13650,2004-11-29 22:00:00,perrysburg,ny,us,light,1350.0
540,13782,2000-11-30 18:45:00,galway,ny,us,light,300.0
541,13818,2004-11-30 06:15:00,syracuse/weedsport (between),ny,,triangle,300.0
542,13836,2006-11-30 19:00:00,cold spring harbor,ny,us,chevron,180.0
543,13850,2008-11-30 02:00:00,oneonta,ny,us,,3600.0
544,13883,2012-11-30 22:20:00,schenectady,ny,us,other,600.0
545,13913,2013-11-30 21:10:00,sag harbor,ny,us,fireball,180.0
546,13992,2002-01-13 22:30:00,jackson heights,ny,us,sphere,45.0
547,14017,2004-11-03 21:00:00,syracuse,ny,us,light,60.0
548,14018,2004-11-03 21:30:00,syracuse,ny,us,light,180.0
549,14024,2004-11-03 22:30:00,syracuse,ny,us,formation,5.0
550,14048,2005-11-03 19:47:00,catskill,ny,us,triangle,30.0
551,14066,2006-01-13 01:30:00,west islip,ny,us,unknown,10.0
552,14069,2006-11-03 16:00:00,hyde park,ny,us,triangle,240.0
553,14093,2007-11-03 15:20:00,new york city (manhattan),ny,us,cylinder,480.0
554,14130,2009-01-13 04:20:00,new york city (manhattan),ny,us,other,900.0
555,14152,2009-01-13 23:09:00,little neck bay,ny,,changing,30.0
556,14169,2010-11-03 23:00:00,albany,ny,us,light,10800.0
557,14176,2011-11-03 17:03:00,mechanicville,ny,us,other,300.0
558,14212,2012-01-13 18:30:00,malone,ny,us,unknown,30.0
559,14247,2012-11-03 23:45:00,pawling,ny,us,changing,1800.0
560,14271,2013-11-03 19:00:00,palmyra,ny,us,light,14400.0
561,14304,1977-11-04 17:00:00,brockport,ny,us,disk,480.0
562,14312,1993-01-14 04:00:00,ridge,ny,us,unknown,120.0
563,14419,2005-01-14 21:30:00,wading river,ny,us,sphere,900.0
564,14452,2007-11-04 04:25:00,new rochelle,ny,us,light,300.0
565,14535,2011-11-04 04:30:00,fulton,ny,us,unknown,60.0
566,14616,2013-11-04 21:50:00,niskayuna,ny,us,other,120.0
567,14657,1975-01-15 16:00:00,cairo,ny,us,triangle,2100.0
568,14719,1997-01-15 17:30:00,long beach,ny,us,egg,300.0
569,14724,1998-01-15 01:00:00,new york city (manhattan),ny,us,formation,10.0
570,14735,1999-11-05 03:10:00,hauppauge,ny,us,disk,1200.0
571,14755,1999-01-15 22:30:00,olean,ny,us,fireball,1.0
572,14904,2006-01-15 02:00:00,waterloo,ny,us,sphere,120.0
573,14922,2006-01-15 21:00:00,fulton,ny,us,circle,0.5
574,15009,2009-01-15 20:00:00,new paltz,ny,us,light,2700.0
575,15014,2009-01-15 21:00:00,commack,ny,us,light,2.0
576,15083,2012-11-05 15:30:00,grand island,ny,,cigar,120.0
577,15087,2012-11-05 17:20:00,brewster,ny,us,fireball,0.5
578,15095,2012-01-15 19:00:00,mahopac,ny,us,light,60.0
579,15118,2013-01-15 02:20:00,irvington,ny,us,unknown,1200.0
580,15178,1986-01-16 09:10:00,lido beach,ny,us,circle,1200.0
581,15220,2001-01-16 06:30:00,ithaca,ny,us,sphere,300.0
582,15225,2002-01-16 00:10:00,north tonawanda,ny,us,formation,20.0
583,15239,2003-01-16 01:34:00,portchester,ny,,cylinder,300.0
584,15245,2003-01-16 09:40:00,hudson falls,ny,us,disk,300.0
585,15267,2004-11-06 11:30:00,bethpage,ny,us,oval,12.0
586,15296,2005-11-06 20:00:00,buffalo,ny,us,fireball,3.0
587,15297,2005-11-06 20:02:00,cedarville,ny,us,fireball,30.0
588,15310,2006-11-06 19:00:00,ithaca,ny,us,sphere,7200.0
589,15347,2008-11-06 00:30:00,throop,ny,us,light,7200.0
590,15358,2008-01-16 11:30:00,riverhead,ny,us,unknown,120.0
591,15392,2009-01-16 22:00:00,rensselaer,ny,us,triangle,180.0
592,15400,2010-11-06 16:00:00,arkport,ny,us,light,60.0
593,15414,2011-11-06 05:30:00,rochester,ny,us,flash,1.0
594,15420,2011-11-06 14:00:00,orchard park,ny,us,disk,3.0
595,15438,2011-01-16 22:12:00,new york,ny,us,light,300.0
596,15507,2014-01-16 18:40:00,corinth,ny,us,light,300.0
597,15521,1975-01-17 18:00:00,albany,ny,us,light,600.0
598,15569,2001-01-17 19:45:00,chatham,ny,us,oval,15.0
599,15630,2004-11-07 07:30:00,new york city (manhattan),ny,us,disk,300.0
600,15637,2004-11-07 17:00:00,east patchogue,ny,us,oval,360.0
601,15718,2007-11-07 22:00:00,goshen,ny,us,triangle,60.0
602,15726,2008-01-17 06:04:00,newburgh,ny,us,triangle,180.0
603,15767,2010-11-07 00:30:00,canajoharie,ny,us,flash,3600.0
604,15867,2013-01-17 23:00:00,high falls,ny,us,cigar,7200.0
605,15909,1999-11-08 06:32:00,new york city/central park,ny,,light,20.0
606,15952,2002-01-18 21:40:00,deer park,ny,us,light,180.0
607,15953,2002-01-18 22:30:00,goshen,ny,us,fireball,3.0
608,15963,2003-11-08 18:00:00,new york city (staten island),ny,us,light,300.0
609,15982,2003-11-08 20:00:00,holtsville,ny,us,other,10.0
610,15985,2003-11-08 20:00:00,new york city (jamaica area),ny,us,other,600.0
611,15986,2003-11-08 20:00:00,new york city (manhattan),ny,us,formation,3600.0
612,15987,2003-11-08 20:00:00,new york city,ny,us,changing,120.0
613,15995,2003-11-08 20:10:00,penn yan,ny,us,chevron,90.0
614,15996,2003-11-08 20:15:00,new york city,ny,us,triangle,60.0
615,15997,2003-11-08 20:16:00,new york city (yonkers),ny,us,formation,2.0
616,16000,2003-11-08 20:30:00,new york city (manhattan) (upper east side),ny,us,chevron,900.0
617,16001,2003-11-08 20:30:00,new york city,ny,us,disk,60.0
618,16002,2003-11-08 20:30:00,ozone park,ny,us,triangle,900.0
619,16003,2003-11-08 20:35:00,college point,ny,us,formation,10.0
620,16004,2003-11-08 20:35:00,new york city (manhattan),ny,us,triangle,6300.0
621,16007,2003-11-08 21:00:00,st. james,ny,us,triangle,300.0
622,16009,2003-11-08 21:15:00,new york city (brooklyn),ny,us,chevron,900.0
623,16042,2005-11-08 14:45:00,webster,ny,us,egg,20.0
624,16076,2007-01-18 07:32:00,new york city (queens),ny,us,light,2.5
625,16077,2007-01-18 07:35:00,rochester,ny,us,circle,5.0
626,16105,2008-01-18 18:00:00,new hampton,ny,us,circle,1200.0
627,16110,2008-01-18 19:30:00,brunswick,ny,us,unknown,2.0
628,16116,2008-01-18 20:00:00,riverhead,ny,us,circle,5.0
629,16148,2009-11-08 19:05:00,whitney point,ny,us,circle,7200.0
630,16193,2011-11-08 18:15:00,utica,ny,us,unknown,900.0
631,16214,2012-01-18 17:00:00,brasher falls,ny,us,light,45.0
632,16222,2012-01-18 18:30:00,malone,ny,us,light,2.0
633,16316,1965-11-09 18:00:00,middletown,ny,us,sphere,1.0
634,16368,2001-01-19 22:30:00,jamaica,ny,us,unknown,420.0
635,16408,2005-11-09 04:50:00,newburgh,ny,us,circle,1200.0
636,16423,2005-01-19 22:00:00,walton,ny,us,disk,2.0
637,16604,2013-11-09 18:00:00,farmingdale,ny,us,fireball,600.0
638,16659,1991-01-20 03:00:00,scarsdale,ny,us,other,300.0
639,16662,1993-01-20 21:00:00,oliverea,ny,us,light,300.0
640,16689,2001-01-20 09:53:00,poughquag,ny,us,circle,300.0
641,16690,2001-01-20 19:00:00,ridge,ny,us,light,10.0
642,16735,2007-01-20 00:10:00,oneida,ny,us,oval,10.0
643,16778,2009-01-20 02:26:00,deer park,ny,us,disk,540.0
644,16792,2010-01-20 03:34:00,gowanda,ny,us,fireball,5.0
645,16799,2010-01-20 19:00:00,poughkeepsie,ny,us,disk,900.0
646,16811,2012-01-20 05:00:00,hunter,ny,us,rectangle,60.0
647,16813,2012-01-20 05:54:00,tonawanda,ny,us,other,600.0
648,16865,1982-12-10 23:00:00,huntington,ny,us,,420.0
649,16891,1998-12-10 03:19:00,manchester,ny,us,fireball,3.0
650,16970,2007-12-10 19:00:00,albany (near),ny,us,cigar,2400.0
651,17007,2008-12-10 23:05:00,buffalo,ny,us,triangle,120.0
652,17012,2009-12-10 21:25:00,wappingers falls,ny,us,light,20.0
653,17152,2007-12-11 11:00:00,stony point,ny,us,disk,10.0
654,17225,1965-12-01 17:00:00,poughkeepsie,ny,us,triangle,300.0
655,17235,1978-12-01 01:00:00,rockland county,ny,us,unknown,900.0
656,17375,2002-12-01 17:15:00,new york city (manhattan),ny,us,formation,60.0
657,17474,2007-12-01 09:00:00,mayville,ny,us,teardrop,60.0
658,17475,2007-12-01 09:30:00,tupper lake,ny,us,circle,30.0
659,17480,2007-12-01 15:00:00,mayville,ny,us,teardrop,85.0
660,17492,2008-01-21 04:00:00,newburgh,ny,us,other,300.0
661,17528,2009-01-21 20:10:00,centereach,ny,us,diamond,90.0
662,17545,2010-01-21 18:05:00,rochester,ny,us,circle,2400.0
663,17554,2011-12-01 00:05:00,farmingdale,ny,us,light,420.0
664,17563,2011-12-01 12:00:00,water town (near),ny,,circle,600.0
665,17580,2011-12-01 23:15:00,new york city (brooklyn),ny,us,other,30.0
666,17607,2013-01-21 00:00:00,schenectady,ny,us,light,2.5
667,17642,2014-01-21 22:30:00,hampton bays,ny,us,light,900.0
668,17656,1995-12-12 22:30:00,glen,ny,us,,15.0
669,17761,2009-12-12 18:00:00,middlesex,ny,us,,3.0
670,17764,2009-12-12 18:28:00,latham,ny,us,triangle,420.0
671,17771,2009-12-12 23:00:00,new york city (staten island),ny,us,circle,240.0
672,17782,2011-12-12 18:00:00,rochester,ny,us,fireball,3.0
673,17783,2011-12-12 18:03:00,marathon,ny,us,fireball,5.0
674,17905,2005-12-13 00:14:00,poughkeepsie,ny,us,other,120.0
675,17907,2005-12-13 11:13:00,long island city,ny,us,rectangle,1200.0
676,17937,2006-12-13 23:40:00,buffalo,ny,us,light,2.0
677,17947,2008-12-13 15:45:00,orchard park,ny,us,sphere,3.0
678,17965,2009-12-13 23:25:00,west babylon,ny,us,disk,1.0
679,18020,2013-12-13 16:00:00,pleasantville,ny,us,diamond,300.0
680,18109,2005-12-14 19:00:00,aurora,ny,us,light,2400.0
681,18117,2006-12-14 23:00:00,unadilla,ny,us,disk,3600.0
682,18120,2007-12-14 05:30:00,elmhurst,ny,us,triangle,1800.0
683,18137,2008-12-14 10:15:00,bethpage,ny,us,cigar,60.0
684,18138,2008-12-14 10:30:00,plainview,ny,us,cigar,40.0
685,18146,2009-12-14 20:30:00,new york city (manhattan),ny,us,cross,10.0
686,18175,2012-12-14 05:00:00,new york city (queens),ny,us,changing,180.0
687,18266,1998-12-15 17:00:00,saratoga springs (crescent &amp; kaydeross ave.),ny,us,sphere,120.0
688,18268,1998-12-15 17:40:00,saratoga lake/saratoga springs,ny,,changing,900.0
689,18282,1999-12-16 00:00:00,north syracuse,ny,us,light,180.0
690,18289,2000-12-15 16:20:00,new york city,ny,us,changing,600.0
691,18399,2008-12-15 18:50:00,kings park,ny,us,unknown,43.0
692,18414,2010-12-15 06:30:00,new york city (staten island),ny,us,circle,2100.0
693,18445,2012-12-15 23:00:00,freeport,ny,us,circle,300.0
694,18481,1999-12-16 20:00:00,rock hill,ny,us,light,120.0
695,18482,1999-12-16 21:30:00,plainview,ny,us,triangle,300.0
696,18511,2004-12-16 15:40:00,binghamton,ny,us,other,600.0
697,18561,2008-12-16 04:00:00,syracuse,ny,us,unknown,1800.0
698,18563,2008-12-16 07:45:00,middletown,ny,us,triangle,180.0
699,18579,2010-12-16 19:40:00,airmont,ny,us,light,600.0
700,18604,2012-12-16 21:47:00,plattsburgh,ny,us,triangle,420.0
701,18669,2002-12-17 10:30:00,new york city (manhattan),ny,us,sphere,20.0
702,18684,2004-12-17 00:30:00,east islip,ny,us,light,5.0
703,18706,2008-12-17 23:00:00,seaford,ny,us,unknown,5.0
704,18725,2011-12-17 10:50:00,danby,ny,us,egg,2.0
705,18734,2011-12-17 18:35:00,latham,ny,us,diamond,60.0
706,18773,1995-12-18 20:00:00,new york city,ny,us,triangle,300.0
707,18782,1998-12-18 19:27:00,utica,ny,us,light,45.0
708,18873,2011-12-18 17:50:00,suffolk,ny,,unknown,300.0
709,18880,2011-12-18 22:05:00,hicksville,ny,us,light,10800.0
710,18885,2011-12-18 23:40:00,new york city (astoria; queens),ny,us,other,600.0
711,18900,2012-12-18 23:45:00,islip,ny,us,light,10.0
712,18974,2006-12-19 18:00:00,lancaster,ny,us,light,30.0
713,18996,2010-12-19 04:27:00,new york city (queens),ny,us,light,2700.0
714,19046,1950-01-02 00:00:00,new york city,ny,us,oval,900.0
715,19133,2007-01-02 20:00:00,millerton,ny,us,light,10800.0
716,19139,2007-01-02 23:42:00,garden city,ny,us,changing,180.0
717,19164,2009-01-02 23:15:00,new york city,ny,us,disk,120.0
718,19195,2012-01-02 22:00:00,binghamton,ny,us,oval,600.0
719,19199,2013-01-02 06:20:00,corona,ny,us,other,300.0
720,19392,1962-12-21 23:21:00,new york city,ny,us,cigar,900.0
721,19413,2001-12-21 20:30:00,camden,ny,us,circle,180.0
722,19416,2002-12-21 06:10:00,canastota,ny,us,unknown,300.0
723,19440,2005-12-21 18:00:00,verona,ny,us,disk,180.0
724,19446,2006-12-21 10:00:00,rochester,ny,us,cylinder,600.0
725,19460,2007-12-21 22:00:00,flushing,ny,us,triangle,60.0
726,19469,2009-12-21 19:50:00,hampton bays,ny,us,other,10.0
727,19551,2000-12-02 22:50:00,seldon,ny,,triangle,5.0
728,19586,2003-12-02 00:24:00,south nyack,ny,us,egg,600.0
729,19615,2004-01-22 17:10:00,deer park,ny,us,unknown,120.0
730,19677,2008-01-22 06:46:00,clarence,ny,us,fireball,180.0
731,19692,2008-12-02 21:00:00,brewerton,ny,us,disk,30.0
732,19734,2010-01-22 23:20:00,peekskill,ny,us,unknown,30.0
733,19735,2010-12-02 23:22:00,medford,ny,us,other,5.0
734,19817,1989-12-22 03:00:00,cicero,ny,us,light,300.0
735,19832,1999-12-22 19:00:00,new york city (brooklyn),ny,us,unknown,2400.0
736,19863,2005-12-22 00:00:00,queensbury,ny,us,fireball,300.0
737,19967,1994-12-23 21:00:00,sloatsburg,ny,us,unknown,30.0
738,19996,2003-12-23 02:30:00,gasport,ny,us,light,10800.0
739,20084,2011-12-23 18:00:00,syracuse,ny,us,sphere,2400.0
740,20142,1977-12-24 23:00:00,philadelphia,ny,us,oval,20.0
741,20230,2006-12-24 19:30:00,arcadia,ny,,unknown,4.0
742,20242,2007-12-24 02:00:00,new york city,ny,us,unknown,12.0
